"MSSubClass","MSZoning","LotArea","Street","LotShape","LandContour","Utilities","LotConfig","LandSlope","Neighborhood","Condition1","Condition2","BldgType","HouseStyle","OverallQual","OverallCond","YearRemodAdd","RoofStyle","RoofMatl","Exterior1st","Exterior2nd","MasVnrType","MasVnrArea","ExterQual","ExterCond","Foundation","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinType2","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","Heating","HeatingQC","CentralAir","Electrical","LowQualFinSF","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","Functional","Fireplaces","GarageType","GarageFinish","GarageArea","GarageQual","PavedDrive","WoodDeckSF","OpenPorchSF","EnclosedPorch","X3SsnPorch","ScreenPorch","PoolArea","MiscVal","MoSold","YrSold","SaleType","SaleCondition"
"120","RH",4113,"Pave","IR1","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","TwnhsE","1Story",6,5,2001,"Gable","CompShg","MetalSd","MetalSd","None",0,"Gd","TA","PConc","Gd","TA","Mn","Unf","Unf",0,1337,1337,"GasA","Ex","Y","SBrkr",0,0,0,2,0,2,1,"Gd","Typ",1,"Attchd","Fin",511,"TA","Y",136,68,0,0,0,0,0,7,2007,"WD","Normal"
"120","RH",10943,"Pave","IR2","Lvl","AllPub","FR2","Gtl","NAmes","Norm","Norm","TwnhsE","1Story",6,5,1998,"Gable","CompShg","MetalSd","MetalSd","None",0,"Gd","TA","PConc","Gd","TA","No","GLQ","Unf",0,475,1405,"GasA","Ex","Y","SBrkr",0,1,0,2,0,2,1,"Gd","Typ",1,"Attchd","Fin",522,"TA","Y",0,68,0,0,0,0,0,10,2007,"WD","Normal"
"160","RM",2205,"Pave","Reg","Lvl","AllPub","Inside","Gtl","BrDale","Norm","Norm","Twnhs","2Story",6,6,1973,"Gable","CompShg","HdBoard","HdBoard","BrkFace",567,"TA","TA","CBlock","TA","TA","No","ALQ","Unf",0,213,525,"GasA","TA","Y","SBrkr",0,0,0,1,1,3,1,"TA","Typ",0,"Detchd","Unf",264,"TA","Y",144,0,0,0,0,0,0,2,2007,"WD","Normal"
"160","RM",2058,"Pave","Reg","Lvl","AllPub","Inside","Gtl","BrDale","Norm","Norm","Twnhs","2Story",6,5,1973,"Gable","CompShg","HdBoard","HdBoard","BrkFace",265,"TA","TA","CBlock","TA","TA","No","Unf","Unf",0,672,672,"GasA","Ex","Y","SBrkr",0,0,0,1,1,4,1,"Ex","Typ",0,"Detchd","Unf",264,"TA","Y",0,28,0,0,0,0,0,12,2007,"WD","Normal"
"120","RL",2304,"Pave","Reg","Lvl","AllPub","Inside","Gtl","NPkVill","Norm","Norm","Twnhs","1Story",7,7,1978,"Gable","CompShg","Plywood","Brk Cmn","None",0,"TA","TA","CBlock","Gd","TA","No","GLQ","Unf",6,423,1061,"GasA","TA","Y","SBrkr",0,0,0,2,0,2,1,"TA","Typ",0,"Attchd","Unf",319,"TA","Y",108,32,0,0,0,0,0,4,2007,"WD","Normal"
"20","RL",7150,"Pave","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,6,1966,"Hip","CompShg","HdBoard","HdBoard","BrkFace",52,"TA","TA","CBlock","TA","TA","No","BLQ","Unf",0,263,988,"GasA","TA","Y","SBrkr",0,1,0,1,0,3,1,"TA","Typ",0,"Detchd","Unf",360,"TA","Y",0,0,0,0,0,0,0,11,2007,"WD","Normal"
"20","RL",12469,"Pave","Reg","Lvl","AllPub","FR2","Gtl","NridgHt","Norm","Norm","1Fam","1Story",9,5,2007,"Hip","CompShg","VinylSd","VinylSd","Stone",378,"Ex","TA","PConc","Ex","TA","Gd","GLQ","Unf",0,639,1790,"GasA","Ex","Y","SBrkr",0,1,0,2,0,3,1,"Ex","Typ",1,"Attchd","Fin",730,"TA","Y",186,36,0,0,0,0,0,8,2007,"New","Partial"
"20","RL",11825,"Pave","Reg","Lvl","AllPub","Inside","Gtl","NridgHt","Norm","Norm","1Fam","1Story",8,5,2007,"Gable","CompShg","CemntBd","CmentBd","Stone",302,"Gd","TA","PConc","Ex","TA","Mn","Unf","Unf",0,1694,1694,"GasA","Ex","Y","SBrkr",0,0,0,2,0,3,1,"Gd","Typ",1,"Attchd","RFn",856,"TA","Y",0,112,0,0,0,0,0,6,2007,"New","Partial"
"20","RL",14333,"Pave","Reg","Lvl","AllPub","Corner","Gtl","NridgHt","Norm","Norm","1Fam","1Story",8,5,2007,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","Gd","GLQ","Unf",0,590,2108,"GasA","Ex","Y","SBrkr",0,1,0,2,1,2,1,"Gd","Typ",1,"Attchd","Fin",938,"TA","Y",130,142,0,0,0,0,0,11,2007,"New","Partial"
"60","RL",13641,"Pave","Reg","Lvl","AllPub","Inside","Gtl","NridgHt","Norm","Norm","1Fam","2Story",9,5,2007,"Hip","CompShg","CemntBd","CmentBd","BrkFace",456,"Ex","TA","PConc","Ex","TA","Gd","GLQ","Unf",0,630,1934,"GasA","Ex","Y","SBrkr",0,1,0,2,1,3,1,"Ex","Typ",1,"Attchd","RFn",1040,"TA","Y",268,58,0,0,0,0,0,12,2007,"New","Partial"
"60","RL",13440,"Pave","Reg","Lvl","AllPub","Inside","Gtl","NridgHt","Norm","Norm","1Fam","2Story",8,5,2007,"Hip","CompShg","VinylSd","VinylSd","BrkFace",190,"Gd","TA","PConc","Ex","TA","No","Unf","Unf",0,1108,1108,"GasA","Ex","Y","SBrkr",0,0,0,2,1,4,1,"Ex","Typ",1,"BuiltIn","Fin",670,"TA","Y",120,39,0,0,0,0,0,3,2007,"New","Partial"
"20","RL",15431,"Pave","Reg","Lvl","AllPub","Inside","Gtl","NridgHt","Norm","Norm","1Fam","1Story",10,5,2006,"Hip","CompShg","VinylSd","VinylSd","BrkFace",400,"Ex","TA","PConc","Ex","TA","Gd","GLQ","Unf",0,564,1994,"GasA","Ex","Y","SBrkr",0,1,0,2,1,2,1,"Ex","Typ",2,"Attchd","Fin",878,"TA","Y",188,65,0,0,175,0,0,8,2007,"WD","Normal"
"20","RL",13891,"Pave","Reg","Lvl","AllPub","Inside","Gtl","NridgHt","Norm","Norm","1Fam","1Story",9,5,2007,"Hip","CompShg","VinylSd","VinylSd","Stone",456,"Ex","TA","PConc","Ex","TA","Gd","GLQ","Unf",0,740,2552,"GasA","Ex","Y","SBrkr",0,1,0,2,0,3,1,"Ex","Typ",2,"Attchd","Fin",932,"TA","Y",130,28,0,0,0,0,0,10,2007,"New","Partial"
"60","RL",13654,"Pave","IR1","Lvl","AllPub","CulDSac","Gtl","NridgHt","Norm","Norm","1Fam","2Story",9,5,2006,"Gable","CompShg","MetalSd","MetalSd","BrkFace",365,"Gd","TA","PConc","Ex","TA","Gd","Unf","Unf",0,1704,1704,"GasA","Ex","Y","SBrkr",0,0,0,2,1,4,1,"Ex","Typ",1,"BuiltIn","Fin",814,"TA","Y",282,55,0,0,0,0,0,5,2007,"WD","Normal"
"20","RL",17169,"Pave","IR2","Lvl","AllPub","CulDSac","Gtl","NridgHt","Norm","Norm","1Fam","1Story",10,5,2007,"Hip","CompShg","CemntBd","CmentBd","BrkFace",970,"Ex","TA","PConc","Ex","TA","Av","GLQ","Unf",0,636,2320,"GasA","Ex","Y","SBrkr",0,2,0,2,1,2,1,"Ex","Typ",1,"Attchd","Fin",1174,"TA","Y",192,30,0,0,0,0,0,8,2007,"New","Partial"
"60","RL",16659,"Pave","IR1","Lvl","AllPub","Corner","Gtl","NridgHt","Norm","Norm","1Fam","2Story",8,5,2008,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No","Unf","Unf",0,1582,1582,"GasA","Ex","Y","SBrkr",0,0,0,2,1,3,1,"Gd","Typ",1,"Detchd","Unf",728,"TA","Y",0,368,0,0,0,0,0,6,2007,"New","Partial"
"60","RL",9709,"Pave","IR1","Lvl","AllPub","Inside","Gtl","NridgHt","Norm","Norm","1Fam","2Story",8,5,2007,"Gable","CompShg","VinylSd","VinylSd","Stone",120,"Ex","TA","PConc","Ex","TA","Gd","GLQ","Unf",0,140,918,"GasA","Ex","Y","SBrkr",0,1,0,2,1,3,1,"Ex","Typ",2,"BuiltIn","Fin",786,"TA","Y",172,104,0,0,0,0,0,9,2007,"New","Partial"
"20","RL",13615,"Pave","IR1","HLS","AllPub","Corner","Mod","NridgHt","Norm","Norm","1Fam","1Story",9,5,2006,"Hip","CompShg","MetalSd","MetalSd","Stone",510,"Ex","TA","PConc","Ex","TA","Gd","Unf","Unf",0,1802,1802,"GasA","Ex","Y","SBrkr",0,0,0,2,1,3,1,"Ex","Typ",1,"Attchd","Fin",843,"TA","Y",158,105,0,0,0,0,0,6,2007,"WD","Normal"
"60","RL",13069,"Pave","IR1","Lvl","AllPub","Inside","Gtl","NridgHt","Norm","Norm","1Fam","2Story",8,5,2004,"Gable","CompShg","VinylSd","VinylSd","BrkFace",502,"Gd","TA","PConc","Gd","TA","Av","Unf","Unf",0,1706,1706,"GasA","Ex","Y","SBrkr",0,0,0,2,1,5,1,"Ex","Typ",1,"BuiltIn","RFn",916,"TA","Y",194,50,0,0,0,0,0,8,2007,"WD","Normal"
"60","RL",14277,"Pave","Reg","Lvl","AllPub","Inside","Gtl","NridgHt","Norm","Norm","1Fam","2Story",8,5,2003,"Gable","CompShg","VinylSd","VinylSd","BrkFace",280,"Gd","TA","PConc","Ex","TA","Mn","GLQ","Unf",0,379,1317,"GasA","Ex","Y","SBrkr",0,1,0,2,1,3,1,"Gd","Typ",1,"Attchd","Fin",818,"TA","Y",192,228,0,0,0,0,0,1,2007,"WD","Normal"
"60","RL",12568,"Pave","Reg","Lvl","AllPub","Inside","Gtl","NridgHt","Norm","Norm","1Fam","2Story",8,5,2007,"Hip","CompShg","VinylSd","VinylSd","Stone",246,"Gd","TA","PConc","Ex","TA","Av","GLQ","Unf",0,226,895,"GasA","Ex","Y","SBrkr",0,1,0,2,1,3,1,"Ex","Typ",1,"Attchd","Fin",774,"TA","Y",196,104,0,0,0,0,0,8,2007,"New","Partial"
"20","RL",9926,"Pave","IR1","Lvl","AllPub","Inside","Gtl","NridgHt","Norm","Norm","1Fam","1Story",7,5,2006,"Gable","CompShg","VinylSd","VinylSd","BrkFace",210,"Gd","TA","PConc","Gd","TA","Mn","GLQ","Unf",0,436,1614,"GasA","Ex","Y","SBrkr",0,1,0,2,0,3,1,"Gd","Typ",0,"Attchd","RFn",878,"TA","Y",100,38,0,0,0,0,0,5,2007,"WD","Normal"
"20","RL",9254,"Pave","IR1","Lvl","AllPub","Inside","Gtl","NridgHt","Norm","Norm","1Fam","1Story",8,5,2005,"Gable","CompShg","VinylSd","VinylSd","BrkFace",210,"Gd","TA","PConc","Gd","TA","No","GLQ","Unf",0,1602,1721,"GasA","Ex","Y","SBrkr",0,1,0,2,0,3,1,"Gd","Typ",0,"Attchd","RFn",554,"TA","Y",168,27,0,0,0,0,0,1,2007,"WD","Normal"
"60","RL",10732,"Pave","IR1","Lvl","AllPub","Corner","Gtl","NridgHt","Norm","Norm","1Fam","2Story",8,5,2007,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No","Unf","Unf",0,1298,1298,"GasA","Ex","Y","SBrkr",0,0,0,2,1,3,1,"Gd","Typ",0,"BuiltIn","RFn",876,"TA","Y",0,40,0,0,0,0,0,2,2007,"New","Partial"
"120","RL",3901,"Pave","Reg","Lvl","AllPub","Inside","Gtl","NridgHt","Norm","Norm","Twnhs","1Story",6,5,2006,"Gable","CompShg","VinylSd","VinylSd","Stone",182,"Gd","TA","PConc","Gd","TA","Av","ALQ","Unf",0,436,1302,"GasA","Ex","Y","SBrkr",0,1,0,1,1,1,1,"Gd","Typ",1,"Attchd","RFn",631,"TA","Y",110,50,0,0,0,0,0,8,2007,"New","Partial"
"120","RL",3903,"Pave","Reg","Lvl","AllPub","Inside","Gtl","NridgHt","Norm","Norm","Twnhs","1Story",6,5,2006,"Gable","CompShg","VinylSd","VinylSd","Stone",182,"Gd","TA","PConc","Gd","TA","Av","ALQ","Unf",0,272,1302,"GasA","Ex","Y","SBrkr",0,1,0,1,1,1,1,"Gd","Typ",1,"Attchd","RFn",631,"TA","Y",110,50,0,0,0,0,0,5,2007,"WD","Normal"
"120","RL",6289,"Pave","IR1","Lvl","AllPub","Inside","Gtl","NridgHt","Norm","Norm","TwnhsE","1Story",6,5,2006,"Gable","CompShg","VinylSd","VinylSd","Stone",256,"Gd","TA","PConc","Gd","TA","Av","ALQ","Unf",0,600,1362,"GasA","Ex","Y","SBrkr",0,1,0,2,0,2,1,"Gd","Typ",1,"Attchd","RFn",460,"TA","Y",192,28,0,0,0,0,0,6,2007,"WD","Normal"
"120","RL",4590,"Pave","Reg","Lvl","AllPub","Inside","Gtl","NridgHt","Norm","Norm","Twnhs","1Story",8,5,2006,"Gable","CompShg","VinylSd","VinylSd","Stone",108,"Gd","TA","PConc","Gd","Gd","Mn","GLQ","Unf",0,1530,1554,"GasA","Ex","Y","SBrkr",0,0,0,2,0,2,1,"Gd","Typ",1,"Attchd","RFn",627,"TA","Y",156,73,0,0,0,0,0,5,2007,"CWD","Normal"
"120","RL",7841,"Pave","IR1","Lvl","AllPub","Inside","Gtl","NridgHt","Norm","Norm","TwnhsE","1Story",9,5,2005,"Hip","CompShg","MetalSd","MetalSd","BrkFace",394,"Ex","TA","PConc","Ex","TA","No","GLQ","Unf",0,729,1577,"GasA","Ex","Y","SBrkr",0,1,0,2,0,2,1,"Ex","Typ",1,"Attchd","RFn",564,"TA","Y",203,39,0,0,0,0,0,5,2007,"WD","Normal"
"120","RL",6240,"Pave","Reg","Lvl","AllPub","Inside","Gtl","NridgHt","Norm","Norm","TwnhsE","1Story",8,5,2006,"Hip","CompShg","MetalSd","MetalSd","BrkFace",176,"Gd","TA","PConc","Gd","TA","No","GLQ","Unf",0,1300,1324,"GasA","Ex","Y","SBrkr",0,0,0,2,0,2,1,"Gd","Typ",1,"Attchd","Fin",550,"TA","Y",0,38,0,0,0,0,0,9,2007,"New","Partial"
"120","RL",3242,"Pave","Reg","Lvl","AllPub","Inside","Gtl","NridgHt","Norm","Norm","TwnhsE","1Story",7,5,2003,"Gable","CompShg","VinylSd","Wd Shng","Stone",235,"Gd","TA","PConc","Gd","TA","No","GLQ","Unf",0,405,1405,"GasA","Ex","Y","SBrkr",0,1,0,2,0,2,1,"Gd","Typ",1,"Attchd","RFn",478,"TA","Y",136,36,0,0,0,0,0,3,2007,"WD","Normal"
"60","RL",15810,"Pave","IR1","Lvl","AllPub","Inside","Gtl","Gilbert","RRAn","Norm","1Fam","2Story",6,5,2007,"Gable","CompShg","VinylSd","VinylSd","BrkFace",133.545,"Gd","TA","CBlock","Gd","TA","No","Unf","Unf",0,768,768,"GasA","Ex","Y","SBrkr",0,0,0,3,0,3,1,"Gd","Typ",0,"Attchd","Unf",572,"TA","Y",100,0,0,0,0,0,0,5,2007,"New","Partial"
"60","RL",10237,"Pave","Reg","Lvl","AllPub","Inside","Gtl","Gilbert","RRAn","Norm","1Fam","2Story",6,5,2006,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No","Unf","Unf",0,768,768,"GasA","Ex","Y","SBrkr",0,0,0,2,1,3,1,"Gd","Typ",1,"Attchd","Fin",400,"TA","Y",100,38,0,0,0,0,0,6,2007,"WD","Normal"
"60","RL",13204,"Pave","IR1","Lvl","AllPub","Inside","Gtl","Gilbert","RRAn","Norm","1Fam","2Story",7,5,2007,"Gable","CompShg","VinylSd","VinylSd","Stone",44,"TA","TA","PConc","Gd","TA","No","Unf","Unf",0,608,608,"GasA","Ex","Y","SBrkr",0,0,0,2,0,3,1,"Gd","Typ",0,"BuiltIn","Fin",454,"TA","Y",100,33,0,0,0,0,0,5,2007,"New","Partial"
"60","RL",8857,"Pave","IR1","Lvl","AllPub","Inside","Gtl","Gilbert","Norm","Norm","1Fam","2Story",6,5,2006,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No","Unf","Unf",0,738,738,"GasA","Ex","Y","SBrkr",0,0,0,2,1,3,1,"Gd","Typ",1,"Attchd","RFn",440,"TA","Y",100,30,0,0,0,0,0,3,2007,"New","Partial"
"60","RL",9729,"Pave","IR1","Lvl","AllPub","Inside","Gtl","Gilbert","Norm","Norm","1Fam","2Story",6,5,2007,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No","Unf","Unf",0,698,698,"GasA","Ex","Y","SBrkr",0,1,0,2,1,3,1,"Gd","Typ",1,"BuiltIn","Unf",350,"TA","Y",0,34,0,0,0,0,0,6,2007,"New","Partial"
"20","RL",12216,"Pave","IR1","Lvl","AllPub","Corner","Gtl","Gilbert","Norm","Norm","1Fam","1Story",6,5,2005,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","PConc","Gd","TA","Av","GLQ","Unf",0,408,1326,"GasA","Ex","Y","SBrkr",0,1,0,2,0,3,1,"Gd","Typ",0,"Attchd","Fin",388,"TA","Y",120,23,0,0,0,0,2000,6,2007,"WD","Normal"
"60","RL",8229,"Pave","IR1","Lvl","AllPub","Inside","Gtl","Gilbert","Norm","Norm","1Fam","2Story",6,5,2007,"Gable","CompShg","VinylSd","VinylSd","Stone",22,"Gd","TA","PConc","Gd","TA","Av","Unf","Unf",0,752,752,"GasA","Ex","Y","SBrkr",0,0,0,2,1,3,1,"Gd","Typ",0,"Attchd","Fin",440,"TA","Y",100,32,0,0,0,0,0,12,2007,"New","Partial"
"60","RL",7713,"Pave","Reg","Lvl","AllPub","Inside","Gtl","Gilbert","Norm","Norm","1Fam","2Story",7,5,2007,"Gable","CompShg","VinylSd","VinylSd","Stone",16,"Gd","TA","PConc","Gd","TA","No","Unf","Unf",0,728,728,"GasA","Ex","Y","SBrkr",0,0,0,2,1,3,1,"Gd","Typ",0,"Attchd","Fin",400,"TA","Y",100,24,0,0,0,0,0,7,2007,"New","Partial"
"20","RL",7697,"Pave","Reg","Lvl","AllPub","Inside","Gtl","Gilbert","Norm","Norm","1Fam","1Story",7,6,2007,"Gable","CompShg","VinylSd","VinylSd","BrkFace",0,"Gd","TA","PConc","Gd","TA","No","Unf","Unf",0,1246,1246,"GasA","Ex","Y","SBrkr",0,0,0,2,0,3,1,"Gd","Typ",0,"Attchd","RFn",462,"TA","Y",0,0,0,0,0,0,0,8,2007,"New","Partial"
"120","RL",3621,"Pave","Reg","Lvl","AllPub","Inside","Gtl","Blmngtn","Norm","Norm","TwnhsE","1Story",8,5,2003,"Hip","CompShg","VinylSd","VinylSd","BrkFace",72,"Gd","TA","PConc","Gd","TA","Gd","GLQ","Unf",0,322,1406,"GasA","Ex","Y","SBrkr",0,1,0,2,0,2,1,"Gd","Typ",1,"Attchd","Fin",630,"TA","Y",143,20,0,0,0,0,0,11,2007,"WD","Normal"
"20","RL",3710,"Pave","Reg","Lvl","AllPub","Inside","Gtl","Blmngtn","Norm","Norm","1Fam","1Story",7,5,2007,"Gable","CompShg","VinylSd","VinylSd","BrkFace",16,"Gd","TA","PConc","Gd","TA","Av","Unf","Unf",0,1266,1266,"GasA","Ex","Y","SBrkr",0,0,0,2,0,2,1,"Gd","Typ",1,"Attchd","Fin",388,"TA","Y",100,16,0,0,0,0,0,8,2007,"New","Partial"
"80","RL",16219,"Pave","IR2","Lvl","AllPub","Inside","Gtl","Gilbert","Norm","Norm","1Fam","SLvl",7,5,2005,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","Gd","GLQ","Unf",0,56,835,"GasA","Ex","Y","SBrkr",0,1,0,2,0,2,1,"Gd","Typ",0,"Attchd","Fin",437,"TA","Y",100,24,0,0,0,0,0,4,2007,"WD","Normal"
"80","RL",11084,"Pave","IR1","Lvl","AllPub","Corner","Gtl","Gilbert","Norm","Norm","1Fam","SLvl",7,5,2004,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No","GLQ","Unf",0,192,384,"GasA","Ex","Y","SBrkr",0,1,0,2,1,3,1,"Gd","Typ",1,"BuiltIn","Fin",400,"TA","Y",100,0,0,0,0,0,0,6,2007,"WD","Family"
"20","RL",10936,"Pave","IR1","Lvl","AllPub","Inside","Gtl","Gilbert","Norm","Norm","1Fam","1Story",7,5,2006,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","Av","Unf","Unf",0,1510,1510,"GasA","Ex","Y","SBrkr",0,0,0,2,1,3,1,"Gd","Typ",1,"Attchd","RFn",534,"TA","Y",100,18,0,0,0,0,0,4,2007,"New","Partial"
"80","RL",11950,"Pave","IR1","Lvl","AllPub","Corner","Gtl","Gilbert","Norm","Norm","1Fam","SLvl",7,5,2003,"Gable","CompShg","VinylSd","VinylSd","None",1.00999999999964,"Gd","TA","PConc","Gd","TA","No","Unf","Unf",0,384,384,"GasA","Ex","Y","SBrkr",0,0,0,2,1,3,1,"Gd","Typ",1,"BuiltIn","Fin",400,"TA","Y",100,0,0,0,0,0,0,10,2007,"WD","Normal"
"60","RL",7875,"Pave","Reg","Lvl","AllPub","Inside","Gtl","Gilbert","Norm","Norm","1Fam","2Story",7,5,2003,"Gable","CompShg","VinylSd","VinylSd","BrkFace",16,"Gd","TA","PConc","Gd","TA","No","Unf","Unf",0,847,847,"GasA","Ex","Y","SBrkr",0,0,0,2,1,4,1,"Gd","Typ",1,"BuiltIn","Fin",434,"TA","Y",0,48,0,0,0,0,0,7,2007,"WD","Normal"
"60","RL",8740,"Pave","IR1","Lvl","AllPub","Inside","Gtl","Gilbert","Norm","Norm","1Fam","2Story",7,5,2002,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No","GLQ","Unf",0,280,854,"GasA","Ex","Y","SBrkr",0,0,0,2,1,4,1,"Gd","Typ",1,"BuiltIn","Fin",435,"TA","Y",264,48,0,0,0,0,0,7,2007,"WD","Normal"
"60","RL",9487,"Pave","IR1","Lvl","AllPub","Inside","Gtl","Gilbert","Norm","Norm","1Fam","2Story",6,5,2000,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","PConc","Gd","TA","No","GLQ","Unf",0,395,915,"GasA","Ex","Y","SBrkr",0,1,0,2,1,3,1,"TA","Typ",1,"Attchd","RFn",442,"TA","Y",0,50,0,0,0,0,0,6,2007,"WD","Normal"
"60","RL",9649,"Pave","IR1","Lvl","AllPub","Inside","Gtl","Gilbert","Norm","Norm","1Fam","2Story",6,5,2000,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","PConc","Gd","TA","No","Unf","Unf",0,941,941,"GasA","Ex","Y","SBrkr",0,0,0,2,1,3,1,"TA","Typ",1,"Attchd","RFn",460,"TA","Y",460,42,0,0,0,0,0,5,2007,"WD","Normal"
"60","RL",12191,"Pave","IR1","Lvl","AllPub","Inside","Gtl","NoRidge","Norm","Norm","1Fam","2Story",8,5,1998,"Hip","CompShg","VinylSd","VinylSd","BrkFace",515,"Gd","TA","PConc","Gd","TA","Av","GLQ","Unf",0,598,1779,"GasA","Ex","Y","SBrkr",0,1,0,2,1,4,1,"Gd","Typ",2,"Attchd","Fin",925,"TA","Y",76,61,0,0,0,0,0,6,2007,"WD","Normal"
"60","RL",10557,"Pave","IR1","Lvl","AllPub","Inside","Gtl","NoRidge","Norm","Norm","1Fam","2Story",9,5,1998,"Gable","CompShg","MetalSd","MetalSd","BrkFace",422,"Gd","TA","PConc","Ex","TA","Gd","GLQ","Unf",0,736,1408,"GasA","Ex","Y","SBrkr",0,1,0,2,1,4,1,"Gd","Typ",1,"Attchd","Fin",806,"TA","Y",108,87,0,0,0,0,0,7,2007,"WD","Normal"
"60","RL",11002,"Pave","IR1","Lvl","AllPub","Inside","Gtl","NoRidge","Norm","Norm","1Fam","2Story",8,5,1999,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No","GLQ","Unf",0,341,1389,"GasA","Ex","Y","SBrkr",0,1,0,2,1,4,1,"Gd","Typ",1,"Attchd","Fin",758,"TA","Y",286,60,0,0,0,0,0,1,2007,"WD","Normal"
"60","RL",10790,"Pave","Reg","Lvl","AllPub","Inside","Gtl","NoRidge","Norm","Norm","1Fam","2Story",7,5,1998,"Gable","CompShg","VinylSd","VinylSd","BrkFace",275,"Gd","TA","PConc","Gd","TA","No","Unf","Unf",0,1066,1066,"GasA","Ex","Y","SBrkr",0,0,0,2,1,4,1,"Gd","Typ",1,"BuiltIn","Fin",600,"TA","Y",120,38,0,0,0,0,0,5,2007,"WD","Normal"
"60","RL",11762,"Pave","Reg","Lvl","AllPub","Inside","Gtl","NoRidge","Norm","Norm","1Fam","2Story",8,5,1993,"Gable","CompShg","VinylSd","VinylSd","BrkFace",309,"Gd","TA","PConc","Ex","TA","No","GLQ","Unf",0,770,1105,"GasA","Ex","Y","SBrkr",0,1,0,2,1,4,1,"Gd","Typ",1,"Attchd","RFn",517,"TA","Y",0,65,0,0,144,0,0,9,2007,"WD","Normal"
"60","RL",9044,"Pave","IR1","Lvl","AllPub","Inside","Gtl","NoRidge","Norm","Norm","1Fam","2Story",8,5,1997,"Gable","CompShg","VinylSd","VinylSd","BrkFace",526,"Gd","Gd","PConc","Gd","TA","No","GLQ","Unf",0,100,1325,"GasA","Ex","Y","SBrkr",0,0,0,2,1,4,1,"Gd","Typ",1,"Attchd","RFn",933,"TA","Y",198,92,0,0,0,0,0,5,2007,"WD","Normal"
"20","RL",9910,"Pave","Reg","Lvl","AllPub","Inside","Gtl","Somerst","Feedr","Norm","1Fam","1Story",7,6,2007,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No","Unf","Unf",0,1369,1369,"GasA","Ex","Y","SBrkr",0,0,0,2,0,3,1,"Gd","Typ",0,"Attchd","Unf",605,"TA","Y",0,203,0,0,0,0,0,9,2007,"New","Partial"
"20","RL",11830,"Pave","Reg","Lvl","AllPub","Inside","Gtl","Somerst","Feedr","Norm","1Fam","1Story",8,5,2007,"Gable","CompShg","VinylSd","VinylSd","BrkFace",164,"Gd","TA","PConc","Gd","TA","No","GLQ","Unf",0,322,1542,"GasA","Ex","Y","SBrkr",0,1,0,2,0,3,1,"Gd","Typ",1,"Attchd","Unf",852,"TA","Y",168,110,0,0,0,0,0,7,2007,"New","Partial"
"20","RL",10612,"Pave","Reg","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","1Fam","1Story",8,5,2006,"Gable","CompShg","VinylSd","VinylSd","BrkFace",248,"Gd","TA","PConc","Gd","TA","Mn","GLQ","Unf",0,1496,1524,"GasA","Gd","Y","SBrkr",0,0,0,2,0,3,1,"Gd","Typ",1,"Attchd","Fin",484,"TA","Y",168,46,0,0,0,0,0,1,2007,"WD","Family"
"20","RL",12291,"Pave","IR1","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","1Fam","1Story",10,5,2007,"Hip","CompShg","CemntBd","CmentBd","BrkFace",754,"Ex","TA","PConc","Ex","TA","Av","GLQ","Unf",0,394,1966,"GasA","Ex","Y","SBrkr",0,1,0,2,0,1,1,"Ex","Typ",1,"Attchd","Fin",1092,"TA","Y",76,52,0,0,0,0,0,10,2007,"New","Partial"
